time,page,sender_name,content,photos,,videos,link,kdv,
2024/03/25,Chuyện của Hà Nội,Nguyễn Đăng Minh Quân,Mát mẻ này nó lạ lắm 🥲,https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/433920404_324002630688558_5058299370447106800_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGZ-hrZDpsCdHqfqlCaQAwpwxpjaxqS5IPDGmNrGpLkg9bSIdrKzC2Dp0ufxgMpJ1AloF5T3jy-k75Avzbh0m8z&_nc_ohc=WuPcbD_pnE8AX8NN3qb&_nc_ht=scontent.fhan2-5.fna&oh=03_AdT6gxKYBcr1LOJttLNdmyO12xY_PADAi-1GYqvQIUvs9g&oe=6631FCE0 ,,,,Bách,Duyệt
2024/03/25,Chuyện của Hà Nội,Hoang Tuấn Anh,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid0RkMDmq4xBLy93DQ2Q2nqpTFjMDGkPUxd3GWEypkUuW8hNJUQ7ABAVaTV467pUkb3l?__cft__[0]=AZUt1Rjjkf0eU3Zh9-hP_9en2HuxPYqUa_HnqRIG1E_fQahLoEVsnHbsukTSiRBcpkn0kFJZy_nj36koT4jhXTOnfGt_GAwaDDIroPupWNHBn2mjUSlvf03PuCMHfBOKEWw&__tn__=%2CO%2CP-R,,,,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid0RszjkC6gMrxxaZ4xbuA47xsNjfBW4inp6endbPkR2ZJK3ewXEHGy3vFwwfNa63Gfl,Đạt,Duyệt
2024/03/25,Chuyện của Hà Nội,Khanh Huyen,"HÀ NỘI XINH THẾ NÀY MÀ LẠI PHẢI ĐI LÀM?  Nắng lên, trời dịu, phố xá vắng vẻ, Hà Nội tình thế này mà vẫn phải đi làm đi học áaa Một ngày thời tiết siêu dễ chịu, hôm nay đi đường nhớ chậm lại một chút nhá, để còn ngắm thành phố yêu ơi là yêu nữaaa ✨  Thứ 2 đầu tuần cố gắng lên thui, còn 5 ngày nữa là đến cuối tuần tha hồ vi vu rồi =)))","https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/432823379_1422652811687888_8462493941797923681_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGQmRu_Wm3-brjRIow1KEwTnO43IMD-t4ic7jcgwP63iEvd4nomDyyJNd0yUZsT4iePlJuGyhcbENYtmbtUGkWC&_nc_ohc=IkJZEsmDmnEAX8yAQHk&_nc_ht=scontent.fhan20-1.fna&oh=03_AdSR7Lh_ynXojqSl6WwA-lzuTf1MtyPT6XPxOEKO07TzmA&oe=6631D23B 
https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/432750698_422663353779736_6081917399320099648_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHR_AdCJO9Fpg2xUOlcfQ3Vj_-LORkcCeKP_4s5GRwJ4iB43mGzkZmdyjVuRL0ODhjjpQG750knaqPYX0xWBjMs&_nc_ohc=IhTYbR8igMIAX_ItAth&_nc_ht=scontent.fhan2-5.fna&oh=03_AdTveCIl8dXrY9q1kvfcT9PwFsGeXEXUok6WlFw-FfQ0ow&oe=6631EA42 
https://scontent.fhan2-3.fna.fbcdn.net/v/t1.15752-9/432570007_1444672933124172_6078813934419339189_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEM2u0fAqlP-o3vPQFwl5yrrnclUtVEnn-udyVS1USef6YoVUIgZM7W1yJV2FnVh0-2mya_dCreRreLQF481xUd&_nc_ohc=phyGUdVa65EAX97q6d0&_nc_ht=scontent.fhan2-3.fna&oh=03_AdT35ch_14jh-LC4rGxPdr6en7SRd0YGg1xwHEpJ8POk_Q&oe=6631DA3D 
https://scontent.fhan2-3.fna.fbcdn.net/v/t1.15752-9/432644495_854869376402593_8601493103361013620_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEk4tYrJy_iWeVx5AaTOo6TsrfRJC0WEeeyt9EkLRYR5zA5VMhmDyRfzJuky5TMqdvqGGaI4cVXLgRxrmf4GK8G&_nc_ohc=WkiV1YybdPUAX_wc8Ur&_nc_ht=scontent.fhan2-3.fna&oh=03_AdTf6kxzyfGshjHIl14DTqbQIaF2Eoq43TMplDY6A_X_Jg&oe=6631E2AF 
https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/432936018_1485622458654588_4699524756362361613_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHYDZEMoWmsQTgBr2bHD6clwP_lg5L43N_A_-WDkvjc317IItgwmBypqD6rv7iSIF5wPH_RA8B5j2wGfekMPR1A&_nc_ohc=b7y19TxzgfIAX_tzwsd&_nc_ht=scontent.fhan2-5.fna&oh=03_AdTk4Zp_bHLjRzeuvrBN4QpGKMVD1FEXsyM1OTep-25hlg&oe=6631D08E ",,,,Đạt,Duyệt
2024/03/25,Chuyện của Hà Nội,Tuan Dinh Zin,"HỒ TÂY: XUẤT HIỆN GIA HUY TỐT BỤNG NHẰN HƯỚNG DƯƠNG HỘ HOOMAN  Trong một buổi tối trăng thanh gió mát đi hóng gió Hồ Tây chil chill, tám chuyện cả buổi cắn hướng dương nhiều cũng hơi mỏi miệng. Đang lo phí chỗ hướng dương ngờ đâu Gia Huy tốt bụng từ đâu tới giúp nhằn nốt đĩa hướng dương còn sót lại.","https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/434005297_801316431772141_331153772456568203_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeE6-Hz3nt1qEsCcq8yBwOFi7kKbHXG0U0TuQpsdcbRTRO8sgrMUTLgWqU5SDiTiQAu--ZZpiqsgivrLHdq8yuAR&_nc_ohc=sl9fL20ccNAAX_fREPN&_nc_ht=scontent.fhan2-4.fna&oh=03_AdQkMA8MgERGdPHkhrXagHz3-ejQL5msoWMZOuGwBtXqlg&oe=6631F455 
https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/434021585_410712074988059_3726926837319051553_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFhXXpd4TyHD4wMAl3TD3ZItPWRO7IO1H209ZE7sg7UfdQ14ZPRZczLQ02VhmVMS3DACEXdZ8rrm3ENSrF2raZG&_nc_ohc=3mUg3hBgME0AX_SJyoh&_nc_ht=scontent.fhan20-1.fna&oh=03_AdQNBwi-S-On8PoSliM7bvqphvNp-2QI_f48iF2Mj2A0EA&oe=6631E372 
https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/434040877_3719198761732860_156920548918989627_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGi4HRDzda_DHUZbkTb4PMPKv74fw58hL0q_vh_DnyEvYofkuvUn3u_xmDtZ9Z3dkNJ-yZZC5p2nmsjFuOusmUf&_nc_ohc=X28pysfVvbMAX_DmBAg&_nc_ht=scontent.fhan2-5.fna&oh=03_AdTjM7ZeLohYiDTXNouDhYPK8bv6fsAFFTCpDjHst7T-cQ&oe=6631CD46 ",,,,Đạt,Duyệt
2024/03/25,Chuyện của Hà Nội,Hoang Tuấn Anh,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid02QBp7xbVd8SNrmK8WS7XDGN2wG5MAnphETvWZkPDMCmFiz8eG2nasKrdUDKNoVcjml?__cft__[0]=AZUikdS1pKesL1VOIskDvZqYEolcppK5AJGMxV__4ZyFemgIemdR7yq8-9QDP0UbSAtpWHHscij5haPw8U2leRLn_i4DOMq2PQsi_5xCNBX4athp0Ps3KncoHBPQDuDFksQ&__tn__=%2CO%2CP-R,,,,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid02QKTdvxXMK5YR1GSeWfLB64nA3FRmgUm4BNhkAGhSbk2hhEd47NMogTEFmCAeQKPxl,Đạt,Duyệt
2024/03/25,Chuyện của Hà Nội,Hoang Tuấn Anh,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid0tJRv5rLk3dJ2ZDeuYFcoPB4bo2iBwW9b9fa4SBqMCaAVDBrGVMnAbrteiYzGbh4ol?__cft__[0]=AZVCnq3Zb_Dp9NzF2EuSJfUstPPlNvOp8QjQiTpQcmxg3HDMsiftaga5Gwt6F6PCW6ZbHpitrgXk8G7MuBrzo2t5C7U4uqtw3DF_O3o0Hacoiv6QxNDUucpaOVSqHlYYsXY&__tn__=%2CO%2CP-R,,,,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid0tS5S4DNUEADfnN93giYPTq5HoVpWm6wyyTksndxLABnh4bsqrdf13HVd739kPgKpl,Đạt,Duyệt
2024/03/25,Chuyện của Hà Nội,Tuan Dinh Zin,"Đây là quyết định 2345 của Ngân hàng Nhà nước, nhằm tăng cường đảm bảo an toàn cho người dân khi chuyển tiền.  Chuyển tiền dưới 10 triệu đồng/lần thì xác thực bằng mã OTP. Còn chuyển tiền trên 10 triệu đồng thì bên cạnh xác thực bình thường như hiện nay, người thực hiện giao dịch còn phải xác thực khuôn mặt. Mục đích là đảm bảo đúng là chính chủ đang thực hiện chuyển tiền.  Đồng thời, Ngân hàng Nhà nước quy định tổng số tiền các giao dịch trên 20 triệu đồng/ngày là phải xác thực bằng sinh trắc học.  Nói một cách dễ hiểu là chuyển từ 10 triệu đồng trở xuống và tổng số tiền chuyển các lần trong ngày không quá 20 triệu đồng thì không phải xác thực sinh trắc học. Khi tổng số tiền đã chạm 20 triệu thì đến lần chuyển tiếp theo dù chỉ chuyển 1 đồng, người thực hiện giao dịch phải xác thực sinh trắc học trước khi chuyển. Quy định này nhằm ngăn chặn thiệt hại cho chủ tài khoản khi kẻ gian rút tiền nhiều lần với số lượng lớn.  Theo Tuổi Trẻ",https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/434003998_1396898380955554_7898930362701876878_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeESSLo1DxD-psxhEpTNNCVaY2qwj7aX-ZtjarCPtpf5m4jqs2Zin7dUzVDeXuabaY4JxRkh-_6eW7V7ms_18Ffs&_nc_ohc=lhHCDcD6tkgAX8AfQTd&_nc_ht=scontent.fhan2-5.fna&oh=03_AdTqjaZPO2RdDs-PzibEHfeGeOY9jykUHnBE2Lf1gdihHg&oe=6631E96E ,,,,Bách,Duyệt
2024/03/25,Chuyện của Hà Nội,Hoang Tuấn Anh, ,https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/433475547_1488226065095776_9307802812572156_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeE0qJ7Oi7Z8DX6gkXq0zUIpyfh8l4c9Dz7J-HyXhz0PPgk5BhemQam10n5jwWZsllTe9ci4G4uHUY-FLi-prz-K&_nc_ohc=C4Zw-k2NZmMAX_xhn_b&_nc_ht=scontent.fhan2-5.fna&oh=03_AdR6fvAamxQGpvi6Kml33uFCVrlgN0M4rZXPy4wP20m8YA&oe=6631F695 ,,,,Đạt,Duyệt
2024/03/25,Chuyện của Hà Nội,Tuan Dinh Zin,"NHAN SẮC THUỘC HẠNG ""ĐẠI MỸ NHÂN"" NĂM 17 TUỔI CỦA CỤ BÀ NGUYỄN THỊ BĂNG TÂM (SINH NĂM 1921) NĂM NAY 103 TUỔI 😍 😍 😍  Theo lời kể, cụ Tâm sinh ra tại Pháp, lên 4 tuổi, bố mẹ dẫn về Việt Nam và cụ được một gia đình buôn vải tại Bắc Ninh nhận làm con nuôi.   Ngay từ lúc nhỏ, cụ Tâm được hưởng cuộc sống tiểu thư vương giả khi công việc chính là học hành, còn những việc nhà đều đã có giúp việc lo. Mỗi lần muốn đi đâu cụ đều có xe tay (xe người kéo) đưa đón.  Năm Mậu Dần 1938, khi cụ bà tròn 17 tuổi đã được mai mối với một người con trai xuất thân trong gia đình giàu có tại Hà Nội. Đám cưới cũng được tổ chức cùng năm.  Credit: Tiệm ảnh Thanh Hà","https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/433969522_714477984179690_2709105223100941130_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFCS1VKewGippSdKauMw5AHsscHPD6xbnOyxwc8PrFuc-vRHAxeupte6H0fevzzBEg2LqNXbxXrV7wNvPCj2Jko&_nc_ohc=-n01BrlR1P0AX-JHHMX&_nc_ht=scontent.fhan2-5.fna&oh=03_AdT8YeiPKCedaqSEzXY7yjbyvzS8XiyejojE5HK_imnT8A&oe=6631EB4C 
https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/433991950_968048968174700_3907902865565393959_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeG7Sg1lyRlyOY6TjrDIchPsWBj7IRFYEMNYGPshEVgQw7M8XTmMGW-jejfW1pzycvqpd6AnFkpqH2ji3X0Kfu5e&_nc_ohc=3QqOaXW-d9MAX-F-ifY&_nc_oc=AdgsHfxMxL84uMb6f_27BlpQywUDpMmu4x7JSnumhNBqRL0pnYoyQwv8WKzl-2G16JI&_nc_ht=scontent.fhan20-1.fna&oh=03_AdSRCOi1Ri08jqEYq-SEsBVqsdxmmxEwwaRWhVsp4nhdAg&oe=6631DF12 
https://scontent.fhan2-3.fna.fbcdn.net/v/t1.15752-9/433909988_1341893963075660_6304842186098969690_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGUWIjjdQxqITIpeWOpB6Gfcuzc0gOG8B5y7NzSA4bwHpj9DuWvUxL3TM8alWUCA0tOHbe1bqzIa4qpiobS8QGM&_nc_ohc=s1p97YIgKKEAX_2TA-o&_nc_ht=scontent.fhan2-3.fna&oh=03_AdSipaNWDQADFcf-c9ml5bJe7An_j035pVrocYpfc8ZSqQ&oe=6631DF76 
https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/433980108_783693153674330_971370688223017455_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGuAvPE1DZ-Hr3VKv0k7HBgn_o-ZSdCPP-f-j5lJ0I8_zcKsSHK26MQSI7QY4Z5bp7O18PQaciNimxhZRc4aSFg&_nc_ohc=w_QeeKYfEbAAX8EMT6n&_nc_ht=scontent.fhan2-4.fna&oh=03_AdT2IKafDrlzr_nHAQqqU6jAvdLg8x_wKtG1-fbUXBIK2Q&oe=6631D7EB 
https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/434021587_6082483448543312_8462455799261214920_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeH5JXo6tJuF-ayxTEPYR2gvWIFkRt7MgPBYgWRG3syA8E5k74mr2KfyGcsHyKl42ecp2TP2ZCINssPtNawHqyxu&_nc_ohc=7zaqdgOIwc8AX_GMB0Y&_nc_ht=scontent.fhan20-1.fna&oh=03_AdTC-PG-XS2S5-kshhRTAyzY9fkZ8QLnuDqW8QbcC_Ixjg&oe=6631E5DA ",,,,Đạt,Duyệt
2024/03/25,Chuyện của Hà Nội,Tuan Dinh Zin,"HÀ NỘI SÁNG NAY ĐỘNG ĐẤT 4 ĐỘ Địa điểm huyện Mỹ Đức, Hà Nội Thời gian: 08 giờ 05 phút 35 giây hôm nay Tọa độ: 20.770N-105.720E Độ sâu: khoảng 16 km Độ lớn: M = 4.0 Cấp độ RRTT: 0",https://scontent.fhan2-3.fna.fbcdn.net/v/t1.15752-9/434048255_3596326480581890_2676010184354771285_n.png?_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHHF3TEtPXAxuIuITIKqyp-k_0SfCahQ3-T_RJ8JqFDfwb4CjoYQ1w6V_g-UwyrkJlcFjUK4Z41-T78KPLwCICl&_nc_ohc=dptMxrPKswMAX9hkxO5&_nc_ht=scontent.fhan2-3.fna&oh=03_AdQdmae0TPWonagRKDQeR_oWUe3JrEccLWNjI64r4a55eQ&oe=6631EA08 ,,,,Bách,Duyệt
2024/03/24,Chuyện của Hà Nội,Hoang Tuấn Anh,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid02252k6VszTP8E4QcQmb9goJ9svh671VwnBjJBqFB9sNMUq9XpYNJ3czDmfY3t9zQjl?__cft__[0]=AZXhL0me79OyLmhwaWygVaN3bPm0DkqCW4qxvoIwYt6Za56qkPc7QRi31jJZ0jOxOeeYack7Nnoe3EUaYEZJdFsRUJLtM5GG5JovTFB-jM4H13vYK8QRlocKet3edwDg_YE&__tn__=%2CO%2CP-R,,,,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid035a47K1NKwctGNpLzmExSsFdeiJCk1Zh247AK2FkG1CkNqAoiWjoBjxwzLWGYYDvBl,Đạt,Duyệt
2024/03/24,Chuyện của Hà Nội,Hoang Tuấn Anh,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid037yx2derA72iZdmV6HkX5x7xV6NUoMjerKYnos1f4AmxEVVV8Y7Br4ukHjLUgkUzel?__cft__[0]=AZXekK4v18aXTrU1HoFfy5tkHkEcLLKMVU5ClN27Y_1pNHCYv-uXKidbgYV8i9Vb3ee7y4FNpdLm4Y6H-T4iy4d4m9HidK7n3KcQuVUHu_yOI66HtUfOFs0_cYU7I0BFl5Y&__tn__=%2CO%2CP-R,,,,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid024Zr2JyMWiQE7HaJZ4EMwFkSGUfrY3MYuU1LeKfgkQigbUvErgT2ihZ1P9zerdvpnl,Đạt,Duyệt
2024/03/24,Chuyện của Hà Nội,Khanh Huyen,Phần note của tôi mỗi khi thứ 2 tới:,https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/432856944_3552048575060821_8453293406275629985_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEFpCwokr4cXOBs1Xddt1oqactq_TUDs61py2r9NQOzrXlmOgnBccvDH5ydW5khnMg7upXpWKwXo6ucqRflmeVW&_nc_ohc=k1t8vi62QjwAX-VR0Na&_nc_ht=scontent.fhan2-4.fna&oh=03_AdS82iLSdOGhC9dsUX0jT6XZ_txsBQG9Acbqc2HN_TPxdw&oe=6631FA05 ,,,,Bách,Duyệt
2024/03/24,Chuyện của Hà Nội,Nguyễn Đăng Minh Quân,"| 24. 03. 2024 |   “Họ gọi thành phố này là nơi khó tồn tại, nhưng đây là nhà.”  Đôi lúc mình thấy không thích Hà Nội lắm, vì Hà Nội toàn người lạ. Hà Nội trở nên ngột ngạt và “khó để tồn tại” từ bao giờ, mình không rõ nữa, chỉ biết mọi thứ vẫn đang tiếp diễn như thế. Hay khi tâm hồn bị bắt phải lớn và đôi chân buộc phải bước ra đời, mình mới cảm nhận được hóa ra Hà Nội vốn chẳng rộng như mình nghĩ.  Hà Nội chẳng đủ rộng để mình đi đôi bước chân mà không gặp những góc phố quen, nơi còn giăng đầy những chuyện cũ.  Hà Nội chẳng đủ rộng để con người ta không phải chen nhau từng li một trên những cung đường kẹt cứng giờ tan tầm.  Nhưng Hà Nội cũng chẳng đủ bé, để cho chúng mình vô tình va vào nhau mà tìm được một nửa của bản thân.   Có vô vàn thứ về mảnh đất này, nhưng sâu thẳm, mình vẫn yêu, và cả đôi phần tự hào về Hà Nội, vì Hà Nội có một thứ văn hóa riêng, một nét đẹp đặc trưng ngầm chảy trong từng người và đã thấm sâu vào từng tấc đất tòa nhà. Nét đẹp Tràng An, như họ vẫn bảo.  Chỉ là đôi lúc, mình thấy hơi ngột ngạt.  ảnh: Le Hung | Chuyện của Hà Nội group",https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/433974248_438057608584082_147011203550236528_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeERC3h2yw1Mvf4crXFX2eW7hM_-IJ8HjaqEz_4gnweNqsmJA1eGEHk_1qoYzp1d2b0clwIOBqdMRI-g1ESxPpUi&_nc_ohc=_3PbEdOzbfEAX8-8a0T&_nc_oc=Adiz54lBAjTCZj0EzyRYWnPWHLjVJvDH6dQ7xswxi_L3ocaF41GZQgBtUm3S8wqtfLU&_nc_ht=scontent.fhan2-4.fna&oh=03_AdQihHOu84ntrvVvJGb5mVzRW25JVyyyDjkWVs5C4ZPUUQ&oe=6631F19A ,,,,Bách,Duyệt
2024/03/24,Chuyện của Hà Nội,Tuan Dinh Zin,"HỒ GƯƠM: BÁN 3 CÁI BÁNH RÁN CHO DU KHÁCH HÉT 100K, BỊ CHÊ ĐẮT MỚI SALE CÒN 50K  Chuyện xảy ra ngay trung tâm thủ đô. Hai du khách mua 3 cái bánh rán bị bà cô hét giá 100k. Hai anh tây đòi trả lại thì vùng vằng bỏ đi, cuối cùng nghĩ thế nào lại quay lại sêu ọp còn 50k/3cái.   Mình đứng trực tiếp đó nghe và có check lại với 2 anh du khách. Vẫn là vấn nạn chặ.t ch.ém du khách, bảo sao họ chạy mất dép.  -Z Ảnh: Do Tuyen",https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/434104990_1112041743256334_4783862905054373270_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHjnZF8l4ANriPJ6hcdju6nEXdSXI9aKk4Rd1Jcj1oqTl5UxEV938FpjsRSloipyBL-uBUq05Zc-ETUa05JWpuH&_nc_ohc=BSHH4ydFqX8AX8qfOha&_nc_ht=scontent.fhan2-5.fna&oh=03_AdSTyM3MgRu7lwmRohg_imAaPccNPkdjwWZAUSdbR8AUYA&oe=6631CB9F ,,,,Bách,Duyệt
2024/03/24,Chuyện của Hà Nội,Khanh Huyen,"Chủ nhật mưa, thời tiết phù hợp để đắp chăn đi ngủ và bùng kèo cafe 😇",https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/432806597_331550066584788_929658666246513571_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEE1EknggKqo993MUR4M7eZD5v8rCwQ4r4Pm_ysLBDivipLJ1At8e9IUxta29fo8WkPd5UqXGAyEDUDnnjxhZJn&_nc_ohc=frFCjbbyOEIAX-stsr-&_nc_ht=scontent.fhan2-5.fna&oh=03_AdTo3gxcZMhnx1X6dg6F1w1HZuUnW0Iftj_-Bciavsoz7Q&oe=6631E243 ,,,,Bách,Duyệt
2024/03/24,Chuyện của Hà Nội,Tuan Dinh Zin,"DU KHÁCH ĐỔ LÊN MỘC CHÂU, 'TRANH NHAU' HÁI MẬN ĐẦU MÙA VỪA CHUA VỪA ĐẮT 🍏  Dù còn hơn một tháng nữa, mùa mận hậu Mộc Châu (Sơn La) mới chính thức chín rộ nhưng nhiều du khách đã tìm tới tận vườn để ""săn lùng"" mận đầu mùa, trải nghiệm thu hái và check-in dưới những tán cây xanh mướt.  ""Giá mận đầu mùa cũng rất cao, dao động từ 100.000-130.000 đồng/kg tại vườn nhưng nhà tôi hái tới đâu, bán hết tới đó. Mức giá này cao gấp 2-2,5 lần so với chính vụ. Cuối tuần, chỉ khách nào tới sớm và may mắn mới có mận để mua về làm quà"", chị Quý - chủ vườn mận cho biết.  Những trái mận chín sớm rất hiếm, phải ""mỏi cổ, mờ mắt"" tìm kiếm. Thế nhưng nhiều du khách lại thích thú với hoạt động này. Dù mất cả tiếng chỉ để tìm được 10-15 trái nhưng họ vui vẻ, háo hức.   Ảnh: Vũ trung hải Theo Vietnamnet","https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/433589523_1816533888858480_2187292012887162877_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGsUa39bmHbDD3_83U3INvubGGi-1H2YD5sYaL7UfZgPnm5fIJ_0qWpHPlea_29ydrwgQBf6epU1OP5IK7kq58n&_nc_ohc=a0TfyrtbVgAAX9Fr9tp&_nc_ht=scontent.fhan20-1.fna&oh=03_AdQulArSuY81afkoS7SKiPkk-olY-A2BZJiKgN0RXzqvJw&oe=66320352 
https://scontent.fhan2-3.fna.fbcdn.net/v/t1.15752-9/433444410_1208625636784621_6489914892191684508_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEtXHh8pX1cRBB7gk6UsPRoKRslJw7OrtIpGyUnDs6u0ulWem9Ap9c-FGLvpsU0GCZG5ux2mbUjwdxt1WN6L2OU&_nc_ohc=VyCJIkG0dFYAX8bmtOq&_nc_ht=scontent.fhan2-3.fna&oh=03_AdSC8IpqAW8wq7DUwWb5orscR5blFTqH9CM1a3xIRfBsfA&oe=6631EE1A 
https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/431919232_3268484786791245_1584204384318166931_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGqadu9yXe5EwRiYbuGlvEyDYmIhyx9JJcNiYiHLH0kl1ofLweIZrOlH4fPcZTgUEF5Zx0G0hnBfgkegroDWqR3&_nc_ohc=vh2UIxgWWhEAX_GrmlT&_nc_ht=scontent.fhan20-1.fna&oh=03_AdTOxzwcHfFs-fnrLDkbsUxfNC41YukntJ8IjkULGxCDTA&oe=6631FCEF ",,,,Bách,Duyệt
2024/03/24,Chuyện của Hà Nội,Tuan Dinh Zin,"TÂY HỒ: ĐI CHƠI ĐỂ QUÊN XE MÁY NGOÀI ĐƯỜNG KHÔNG MẤT  🤣  Ngày 23/3, Công an quận Tây Hồ (Hà Nội) đã tiến hành trao trả xe máy cho anh Hàn Lê Quân (ở quận Thanh Xuân, Hà Nội).  Trước đó, đêm 19/3, trong khi làm nhiệm vụ tuần tra đảm bảo an ninh trật tự trên địa bàn, tổ công tác Công an phường Nhật Tân, quận Tây Hồ phát hiện một chiếc xe máy vô chủ để khu vực vườn hoa Lạc Long Quân.  Xác định đây là chiếc xe của người dân bị mất hoặc để quên, tổ công tác đã đưa chiếc xe máy về trụ sở Công an phường. Bằng các biện pháp nghiệp vụ, công an phường đã xác định được chủ nhân của chiếc xe và liên hệ với anh Hàn Lê Quân để nhận lại tài sản.  Anh Quân cho biết, ngày 8/3, cháu gái của anh có điều khiển chiếc xe máy trên đi chơi với bạn và để lại ở khu vực vườn hoa Lạc Long Quân. Sau đó, cháu không nhớ đã để xe ở đâu. Phía gia đình cũng nghĩ rằng sẽ không tìm thấy tài sản đã thất lạc.  Nhận lại tài sản, anh Quân gửi lời cảm ơn tới cán bộ, chiến sĩ Công an phường Nhật Tân.  Theo VTV",https://scontent.fhan2-3.fna.fbcdn.net/v/t1.15752-9/432299325_423754640305424_7259914604068056539_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGo2Z1HZpS8T5NuWnH12B7rEIxn0pNkuqMQjGfSk2S6o5sz9IB7iAt-UuQAfqLCV3MavLqaBlth61xNf52cwwHP&_nc_ohc=xg9HBH8CVn0AX-4tAS-&_nc_ht=scontent.fhan2-3.fna&oh=03_AdSJjePqIjvW3p0t-CXyje_zuPBN2BOcqMn7Kh9aCi2t0w&oe=6631FC1E ,,,,Bách,Duyệt
2024/03/24,Chuyện của Hà Nội,Tuan Dinh Zin,"CHỊU THẬT Người đàn ông 73 tuổi chuyển 500 triệu cho con trai, nhưng đã chuyển nhầm vào tài khoản của Việt Anh. Công an nhiều lần đề nghị trả lại tiền, những đối tượng đã tiêu hết và rời khỏi nơi cư trú 😰",,,,,Đạt,Duyệt
